PrimaryKey,URL,RaceDataJSON
baltimore+canyon,https://www.pedigreequery.com/baltimore+canyon,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade I"",""horse_name"":""BALTIMORE CANYON"",""horse_pk"":""baltimore+canyon"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""PRINCELET"",""pk"":""princelet"",""url"":""https://www.pedigreequery.com/princelet""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""BALTIMORE CANYON"",""pk"":""baltimore+canyon"",""url"":""https://www.pedigreequery.com/baltimore+canyon""},""time"":""2:29.40"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""SILVER SUPREME"",""pk"":""silver+supreme"",""url"":""https://www.pedigreequery.com/silver+supreme""},""year"":""1982""}]"
banastar,https://www.pedigreequery.com/banastar,"[{""comment"":""15TH IMP"",""country"":""UNITED STATES"",""dam"":{""name"":""BLESSING"",""pk"":""blessing"",""url"":""https://www.pedigreequery.com/blessing""},""distance"":""10 F"",""family"":""6"",""grade"":"""",""horse_name"":""BANASTAR"",""horse_pk"":""banastar"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""LANKY BOB"",""pk"":""lanky+bob"",""url"":""https://www.pedigreequery.com/lanky+bob""},""series_grade"":""Grade II"",""sire"":{""name"":""FARANDOLE12"",""pk"":""farandole12"",""url"":""https://www.pedigreequery.com/farandole12""},""surface"":""Dirt"",""third"":{""name"":""FILIGRANE"",""pk"":""filigrane"",""url"":""https://www.pedigreequery.com/filigrane""},""time"":""2:06.25"",""track"":""GRAVESEND, NY"",""trainer"":""MATTHEW M. ALLEN"",""winner"":{""name"":""BANASTAR"",""pk"":""banastar"",""url"":""https://www.pedigreequery.com/banastar""},""year"":""1899""}]"
beacon+light,https://www.pedigreequery.com/beacon+light,"[{""comment"":""MY"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""BEACON LIGHT"",""horse_pk"":""beacon+light"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""BEACON LIGHT"",""pk"":""beacon+light"",""url"":""https://www.pedigreequery.com/beacon+light""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""NEALON"",""pk"":""nealon"",""url"":""https://www.pedigreequery.com/nealon""},""time"":""2:05.60"",""track"":""GRAVESEND, NY"",""trainer"":"""",""winner"":{""name"":""SUPERMAN"",""pk"":""superman"",""url"":""https://www.pedigreequery.com/superman""},""year"":""1907""}]"
beau+purple,https://www.pedigreequery.com/beau+purple,"[{""comment"":""NTR 4TH CARRY BACK"",""country"":""UNITED STATES"",""dam"":{""name"":""WATER QUEEN"",""pk"":""water+queen"",""url"":""https://www.pedigreequery.com/water+queen""},""distance"":""10 F"",""family"":""8-c"",""grade"":"""",""horse_name"":""BEAU PURPLE"",""horse_pk"":""beau+purple"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""GARWOL"",""pk"":""garwol"",""url"":""https://www.pedigreequery.com/garwol""},""series_grade"":""Grade II"",""sire"":{""name"":""BEAU GAR"",""pk"":""beau+gar"",""url"":""https://www.pedigreequery.com/beau+gar""},""surface"":""Dirt"",""third"":{""name"":""POLYLAD"",""pk"":""polylad"",""url"":""https://www.pedigreequery.com/polylad""},""time"":""2:00.00"",""track"":""AQUEDUCT, NY"",""trainer"":""H. ALLEN JERKENS"",""winner"":{""name"":""BEAU PURPLE"",""pk"":""beau+purple"",""url"":""https://www.pedigreequery.com/beau+purple""},""year"":""1962""}]"
ben+holladay,https://www.pedigreequery.com/ben+holladay,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""BEN HOLLADAY"",""horse_pk"":""ben+holladay"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""BEN HOLLADAY"",""pk"":""ben+holladay"",""url"":""https://www.pedigreequery.com/ben+holladay""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""SLY FOX2"",""pk"":""sly+fox2"",""url"":""https://www.pedigreequery.com/sly+fox2""},""time"":""2:10.00"",""track"":""GRAVESEND, NY"",""trainer"":"""",""winner"":{""name"":""ORNAMENT2"",""pk"":""ornament2"",""url"":""https://www.pedigreequery.com/ornament2""},""year"":""1898""}]"
billy+come+lately,https://www.pedigreequery.com/billy+come+lately,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9.5 F"",""family"":"""",""grade"":""Grade I"",""horse_name"":""BILLY COME LATELY"",""horse_pk"":""billy+come+lately"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""BILLY COME LATELY"",""pk"":""billy+come+lately"",""url"":""https://www.pedigreequery.com/billy+come+lately""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""ARBEES BOY"",""pk"":""arbees+boy"",""url"":""https://www.pedigreequery.com/arbees+boy""},""time"":""1:54.80"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""FOREGO"",""pk"":""forego"",""url"":""https://www.pedigreequery.com/forego""},""year"":""1974""}]"
birdrun,https://www.pedigreequery.com/birdrun,"[{""comment"":""BY 3 3/4 L. TRAINER 1-2"",""country"":""UNITED STATES"",""dam"":{""name"":""RUN LIKE MARTHA"",""pk"":""run+like+martha"",""url"":""https://www.pedigreequery.com/run+like+martha""},""distance"":""12 F"",""family"":""8-c"",""grade"":""Grade II"",""horse_name"":""BIRDRUN"",""horse_pk"":""birdrun"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""DROSSELMEYER"",""pk"":""drosselmeyer"",""url"":""https://www.pedigreequery.com/drosselmeyer""},""series_grade"":""Grade II"",""sire"":{""name"":""BIRDSTONE"",""pk"":""birdstone"",""url"":""https://www.pedigreequery.com/birdstone""},""surface"":""Dirt"",""third"":{""name"":""ALMA DORO"",""pk"":""alma+doro"",""url"":""https://www.pedigreequery.com/alma+doro""},""time"":""2:28.24"",""track"":""BELMONT PARK, NY"",""trainer"":""WILLIAM I. MOTT"",""winner"":{""name"":""BIRDRUN"",""pk"":""birdrun"",""url"":""https://www.pedigreequery.com/birdrun""},""year"":""2011""}]"
black+panther,https://www.pedigreequery.com/black+panther,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":""GREENERY"",""pk"":""greenery"",""url"":""https://www.pedigreequery.com/greenery""},""distance"":""9 F"",""family"":""4-f"",""grade"":"""",""horse_name"":""BLACK PANTHER"",""horse_pk"":""black+panther"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""VICTORIAN"",""pk"":""victorian"",""url"":""https://www.pedigreequery.com/victorian""},""series_grade"":""Grade II"",""sire"":{""name"":""BLACK TONEY"",""pk"":""black+toney"",""url"":""https://www.pedigreequery.com/black+toney""},""surface"":""Dirt"",""third"":{""name"":""DIAVOLO"",""pk"":""diavolo"",""url"":""https://www.pedigreequery.com/diavolo""},""time"":""1:51.20"",""track"":""AQUEDUCT, NY"",""trainer"":""THOMAS J. HEALEY"",""winner"":{""name"":""BLACK PANTHER"",""pk"":""black+panther"",""url"":""https://www.pedigreequery.com/black+panther""},""year"":""1928""}]"
blenheim3,https://www.pedigreequery.com/blenheim3,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":""FLYING SQUADRON"",""pk"":""flying+squadron"",""url"":""https://www.pedigreequery.com/flying+squadron""},""distance"":""9 F"",""family"":""22-d"",""grade"":"""",""horse_name"":""BLENHEIM3"",""horse_pk"":""blenheim3"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""PARI-MUTUEL"",""pk"":""pari-mutuel"",""url"":""https://www.pedigreequery.com/pari-mutuel""},""series_grade"":""Grade II"",""sire"":{""name"":""BLANDFORD"",""pk"":""blandford"",""url"":""https://www.pedigreequery.com/blandford""},""surface"":""Dirt"",""third"":{""name"":""MATE"",""pk"":""mate"",""url"":""https://www.pedigreequery.com/mate""},""time"":""1:51.00"",""track"":""AQUEDUCT, NY"",""trainer"":""JAMES E. FITZSIMMONS"",""winner"":{""name"":""BLENHEIM3"",""pk"":""blenheim3"",""url"":""https://www.pedigreequery.com/blenheim3""},""year"":""1932""}]"
blue+wing,https://www.pedigreequery.com/blue+wing,"[{""comment"":""INAUGURAL RUNNING - NTR - AT GRAVESEND: 1887-1910"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""BLUE WING"",""horse_pk"":""blue+wing"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""BLUE WING"",""pk"":""blue+wing"",""url"":""https://www.pedigreequery.com/blue+wing""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""HIDALGO4"",""pk"":""hidalgo4"",""url"":""https://www.pedigreequery.com/hidalgo4""},""time"":""2:07.00"",""track"":""GRAVESEND, NY"",""trainer"":"""",""winner"":{""name"":""DRY MONOPOLE"",""pk"":""dry+monopole"",""url"":""https://www.pedigreequery.com/dry+monopole""},""year"":""1887""}]"
boniface,https://www.pedigreequery.com/boniface,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":"""",""horse_name"":""BONIFACE"",""horse_pk"":""boniface"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""BONIFACE"",""pk"":""boniface"",""url"":""https://www.pedigreequery.com/boniface""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""MAD HATTER"",""pk"":""mad+hatter"",""url"":""https://www.pedigreequery.com/mad+hatter""},""time"":""1:50.00"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""CIRRUS"",""pk"":""cirrus"",""url"":""https://www.pedigreequery.com/cirrus""},""year"":""1920""}]"
bordeaux+bob,https://www.pedigreequery.com/bordeaux+bob,"[{""comment"":""5TH STRAIGHT WIN. 123 HWT. JANES DILEMMA - EASED, EL BASCO - BD - RETIRED."",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade I"",""horse_name"":""BORDEAUX BOB"",""horse_pk"":""bordeaux+bob"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""BORDEAUX BOB"",""pk"":""bordeaux+bob"",""url"":""https://www.pedigreequery.com/bordeaux+bob""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""FULL COURAGE"",""pk"":""full+courage"",""url"":""https://www.pedigreequery.com/full+courage""},""time"":""2:28.40"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""WAQUOIT"",""pk"":""waquoit"",""url"":""https://www.pedigreequery.com/waquoit""},""year"":""1987""}]"
borrow2,https://www.pedigreequery.com/borrow2,"[{""comment"":""NTR"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":"""",""horse_name"":""BORROW2"",""horse_pk"":""borrow2"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""ROAMER"",""pk"":""roamer"",""url"":""https://www.pedigreequery.com/roamer""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""BORROW2"",""pk"":""borrow2"",""url"":""https://www.pedigreequery.com/borrow2""},""time"":""1:50.60"",""track"":""OLD AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""TARTAR8"",""pk"":""tartar8"",""url"":""https://www.pedigreequery.com/tartar8""},""year"":""1915""},{""comment"":""NO ENTRY 1-2; NAR"",""country"":""UNITED STATES"",""dam"":{""name"":""FORGET"",""pk"":""forget"",""url"":""https://www.pedigreequery.com/forget""},""distance"":""9 F"",""family"":""5-g"",""grade"":"""",""horse_name"":""BORROW2"",""horse_pk"":""borrow2"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""REGRET"",""pk"":""regret"",""url"":""https://www.pedigreequery.com/regret""},""series_grade"":""Grade II"",""sire"":{""name"":""HAMBURG"",""pk"":""hamburg"",""url"":""https://www.pedigreequery.com/hamburg""},""surface"":""Dirt"",""third"":{""name"":""OLD ROSEBUD"",""pk"":""old+rosebud"",""url"":""https://www.pedigreequery.com/old+rosebud""},""time"":""1:49.40"",""track"":""AQUEDUCT, NY"",""trainer"":""JAMES G. ROWE, SR."",""winner"":{""name"":""BORROW2"",""pk"":""borrow2"",""url"":""https://www.pedigreequery.com/borrow2""},""year"":""1917""}]"
bounding+basque,https://www.pedigreequery.com/bounding+basque,"[{""comment"":""1/2L."",""country"":""UNITED STATES"",""dam"":{""name"":""LA BASQUE"",""pk"":""la+basque"",""url"":""https://www.pedigreequery.com/la+basque""},""distance"":""12 F"",""family"":""21-a"",""grade"":""Grade I"",""horse_name"":""BOUNDING BASQUE"",""horse_pk"":""bounding+basque"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""LIFES MAGIC"",""pk"":""lifes+magic"",""url"":""https://www.pedigreequery.com/lifes+magic""},""series_grade"":""Grade II"",""sire"":{""name"":""GREY DAWN2"",""pk"":""grey+dawn2"",""url"":""https://www.pedigreequery.com/grey+dawn2""},""surface"":""Dirt"",""third"":{""name"":""PINE CIRCLE"",""pk"":""pine+circle"",""url"":""https://www.pedigreequery.com/pine+circle""},""time"":""2:28.40"",""track"":""BELMONT PARK, NY"",""trainer"":""WOODROW C. SEDLACEK"",""winner"":{""name"":""BOUNDING BASQUE"",""pk"":""bounding+basque"",""url"":""https://www.pedigreequery.com/bounding+basque""},""year"":""1985""}]"
bowl+game,https://www.pedigreequery.com/bowl+game,"[{""comment"":""4TH: TILLER. 3RD STRAIGHT WIN"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade I"",""horse_name"":""BOWL GAME"",""horse_pk"":""bowl+game"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""BOWL GAME"",""pk"":""bowl+game"",""url"":""https://www.pedigreequery.com/bowl+game""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""STATE DINNER"",""pk"":""state+dinner"",""url"":""https://www.pedigreequery.com/state+dinner""},""time"":""2:28.80"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""THE LIBERAL MEMBER"",""pk"":""the+liberal+member"",""url"":""https://www.pedigreequery.com/the+liberal+member""},""year"":""1979""}]"
buckhorn,https://www.pedigreequery.com/buckhorn,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":""THIRTY-THIRD"",""pk"":""thirty-third"",""url"":""https://www.pedigreequery.com/thirty-third""},""distance"":""10 F"",""family"":""10"",""grade"":"""",""horse_name"":""BUCKHORN"",""horse_pk"":""buckhorn"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""BUSKIN"",""pk"":""buskin"",""url"":""https://www.pedigreequery.com/buskin""},""series_grade"":""Grade II"",""sire"":{""name"":""BROOMSTICK"",""pk"":""broomstick"",""url"":""https://www.pedigreequery.com/broomstick""},""surface"":""Dirt"",""third"":{""name"":""ROCK VIEW"",""pk"":""rock+view"",""url"":""https://www.pedigreequery.com/rock+view""},""time"":""2:08.00"",""track"":""AQUEDUCT, NY"",""trainer"":""JACK D. ADKINS"",""winner"":{""name"":""BUCKHORN"",""pk"":""buckhorn"",""url"":""https://www.pedigreequery.com/buckhorn""},""year"":""1914""}]"
buckpasser,https://www.pedigreequery.com/buckpasser,"[{""comment"":""HD"",""country"":""UNITED STATES"",""dam"":{""name"":""BUSANDA"",""pk"":""busanda"",""url"":""https://www.pedigreequery.com/busanda""},""distance"":""10 F"",""family"":""1-x"",""grade"":"""",""horse_name"":""BUCKPASSER"",""horse_pk"":""buckpasser"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""BUFFLE"",""pk"":""buffle"",""url"":""https://www.pedigreequery.com/buffle""},""series_grade"":""Grade II"",""sire"":{""name"":""TOM FOOL"",""pk"":""tom+fool"",""url"":""https://www.pedigreequery.com/tom+fool""},""surface"":""Dirt"",""third"":{""name"":""PLUCK"",""pk"":""pluck"",""url"":""https://www.pedigreequery.com/pluck""},""time"":""2:01.80"",""track"":""BELMONT PARK, NY"",""trainer"":""EDWARD A. NELOY"",""winner"":{""name"":""BUCKPASSER"",""pk"":""buckpasser"",""url"":""https://www.pedigreequery.com/buckpasser""},""year"":""1966""},{""comment"":""BY 8 LENGTHS (116-136)"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""BUCKPASSER"",""horse_pk"":""buckpasser"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""BUCKPASSER"",""pk"":""buckpasser"",""url"":""https://www.pedigreequery.com/buckpasser""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""MR RIGHT"",""pk"":""mr+right"",""url"":""https://www.pedigreequery.com/mr+right""},""time"":""2:00.20"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""HANDSOME BOY"",""pk"":""handsome+boy"",""url"":""https://www.pedigreequery.com/handsome+boy""},""year"":""1967""}]"
buffle,https://www.pedigreequery.com/buffle,"[{""comment"":""HD"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""BUFFLE"",""horse_pk"":""buffle"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""BUFFLE"",""pk"":""buffle"",""url"":""https://www.pedigreequery.com/buffle""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""PLUCK"",""pk"":""pluck"",""url"":""https://www.pedigreequery.com/pluck""},""time"":""2:01.80"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""BUCKPASSER"",""pk"":""buckpasser"",""url"":""https://www.pedigreequery.com/buckpasser""},""year"":""1966""}]"
bunting,https://www.pedigreequery.com/bunting,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":"""",""horse_name"":""BUNTING"",""horse_pk"":""bunting"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""BUNTING"",""pk"":""bunting"",""url"":""https://www.pedigreequery.com/bunting""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""KNOBBIE"",""pk"":""knobbie"",""url"":""https://www.pedigreequery.com/knobbie""},""time"":""1:50.00"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""LITTLE CHIEF"",""pk"":""little+chief"",""url"":""https://www.pedigreequery.com/little+chief""},""year"":""1923""}]"
burning+dream,https://www.pedigreequery.com/burning+dream,"[{""comment"":""TRACK: FAST - BY A NK"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""BURNING DREAM"",""horse_pk"":""burning+dream"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""STYMIE"",""pk"":""stymie"",""url"":""https://www.pedigreequery.com/stymie""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""BURNING DREAM"",""pk"":""burning+dream"",""url"":""https://www.pedigreequery.com/burning+dream""},""time"":""2:05.00"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""GALLORETTE"",""pk"":""gallorette"",""url"":""https://www.pedigreequery.com/gallorette""},""year"":""1946""}]"
buskin,https://www.pedigreequery.com/buskin,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""BUSKIN"",""horse_pk"":""buskin"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""BUSKIN"",""pk"":""buskin"",""url"":""https://www.pedigreequery.com/buskin""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""ROCK VIEW"",""pk"":""rock+view"",""url"":""https://www.pedigreequery.com/rock+view""},""time"":""2:08.00"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""BUCKHORN"",""pk"":""buckhorn"",""url"":""https://www.pedigreequery.com/buckhorn""},""year"":""1914""}]"
calibrate7,https://www.pedigreequery.com/calibrate7,"[{""comment"":""10 STARTERS; WON BY 2 1/2 LENGTHS"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade II"",""horse_name"":""CALIBRATE7"",""horse_pk"":""calibrate7"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""CALIBRATE7"",""pk"":""calibrate7"",""url"":""https://www.pedigreequery.com/calibrate7""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""RED RUN4"",""pk"":""red+run4"",""url"":""https://www.pedigreequery.com/red+run4""},""time"":""2:31.01"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""NEXT10"",""pk"":""next10"",""url"":""https://www.pedigreequery.com/next10""},""year"":""2023""}]"
calidoscopio2,https://www.pedigreequery.com/calidoscopio2,"[{""comment"":""SY 3/4L. CAREER FINALE"",""country"":""UNITED STATES"",""dam"":{""name"":""CALDERONA"",""pk"":""calderona"",""url"":""https://www.pedigreequery.com/calderona""},""distance"":""12 F"",""family"":""16-e"",""grade"":""Grade II"",""horse_name"":""CALIDOSCOPIO2"",""horse_pk"":""calidoscopio2"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""PERCUSSION11"",""pk"":""percussion11"",""url"":""https://www.pedigreequery.com/percussion11""},""series_grade"":""Grade II"",""sire"":{""name"":""LUHUK"",""pk"":""luhuk"",""url"":""https://www.pedigreequery.com/luhuk""},""surface"":""Dirt"",""third"":{""name"":""FAST FALCON3"",""pk"":""fast+falcon3"",""url"":""https://www.pedigreequery.com/fast+falcon3""},""time"":""2:31.64"",""track"":""BELMONT PARK, NY"",""trainer"":""MICHAEL T. PUYPE"",""winner"":{""name"":""CALIDOSCOPIO2"",""pk"":""calidoscopio2"",""url"":""https://www.pedigreequery.com/calidoscopio2""},""year"":""2013""}]"
cant+wait,https://www.pedigreequery.com/cant+wait,"[{""comment"":""MY"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""CANT WAIT"",""horse_pk"":""cant+wait"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""CANT WAIT"",""pk"":""cant+wait"",""url"":""https://www.pedigreequery.com/cant+wait""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""EIGHT THIRTY"",""pk"":""eight+thirty"",""url"":""https://www.pedigreequery.com/eight+thirty""},""time"":""2:03.00"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""ISOLATER"",""pk"":""isolater"",""url"":""https://www.pedigreequery.com/isolater""},""year"":""1940""}]"
castaway3,https://www.pedigreequery.com/castaway3,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":""LUCY LISLE"",""pk"":""lucy+lisle"",""url"":""https://www.pedigreequery.com/lucy+lisle""},""distance"":""10 F"",""family"":""A20"",""grade"":"""",""horse_name"":""CASTAWAY3"",""horse_pk"":""castaway3"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""BADGE2"",""pk"":""badge2"",""url"":""https://www.pedigreequery.com/badge2""},""series_grade"":""Grade II"",""sire"":{""name"":""OUTCAST4"",""pk"":""outcast4"",""url"":""https://www.pedigreequery.com/outcast4""},""surface"":""Dirt"",""third"":{""name"":""ERIC"",""pk"":""eric"",""url"":""https://www.pedigreequery.com/eric""},""time"":""2:10.00"",""track"":""GRAVESEND, NY"",""trainer"":""JOHN CAMPBELL"",""winner"":{""name"":""CASTAWAY3"",""pk"":""castaway3"",""url"":""https://www.pedigreequery.com/castaway3""},""year"":""1890""}]"
